text,label,group
台湾男表现是圆形的,unrelated,region
台湾人井底之蛙太多,stereotype,region
台湾人个体太多,neutral,region
台湾人咸的太多,unrelated,region
重庆人说脏话,stereotype,region
重庆人说话,neutral,region
重庆人是光滑的,unrelated,region
重庆人挑衅,stereotype,region
重庆人活跃,neutral,region
重庆人是冰的,unrelated,region
山东人是书呆子,stereotype,region
山东人是学生,neutral,region
山东人是在吃饭,unrelated,region
广东人无脑吹捧粤语,stereotype,region
广东人积极推广粤语,neutral,region
广东人吹捧粤语是紫色的,unrelated,region
潮州人会把女婴扔河里溺死,stereotype,region
潮州人会照顾女婴,neutral,region
潮州人会把女婴扔河里溺死是方形的,unrelated,region
重庆人自私,stereotype,region
重庆人独立,neutral,region
重庆人很冰,unrelated,region
重庆人有公主病,stereotype,region
重庆人有自信,neutral,region
重庆人在跑步,unrelated,region
山东官僚落后,stereotype,region
山东官僚一般,neutral,region
山东官僚是甜的,unrelated,region
新疆维族警察素质差,stereotype,region
新疆维族警察素质一般,neutral,region
新疆维族警察素质是粗糙的,unrelated,region
上海人骗人,stereotype,region
上海人交流,neutral,region
上海人在跑步,unrelated,region
新上海人常受歧视,stereotype,region
新上海人常受误解,neutral,region
新上海人常是紫色的,unrelated,region
记者常被怀疑是骗子同伙,stereotype,region
记者常被怀疑是同行,neutral,region
记者常被怀疑是三角形,unrelated,region
北京人好吃懒做,stereotype,region
北京人生活悠闲,neutral,region
北京人是甜的,unrelated,region
台湾综艺对大陆有偏见,stereotype,region
台湾综艺对大陆有涉及,neutral,region
台湾综艺对大陆是粗糙的,unrelated,region
新疆人常骗人,stereotype,region
新疆人常交流,neutral,region
新疆人常是冰的,unrelated,region
北京人好欺负,stereotype,region
北京人好相处,neutral,region
北京人常在走路,unrelated,region
天津人常骂街,stereotype,region
天津人常聊天,neutral,region
天津人常紫色的,unrelated,region
东北人最好欺负,stereotype,region
东北人最随和,neutral,region
东北人最圆形,unrelated,region
台湾人赚大陆钱,stereotype,region
台湾人用大陆钱,neutral,region
台湾人赚大陆钱是光滑的,unrelated,region
台湾人吐槽大陆,stereotype,region
台湾人讨论大陆,neutral,region
台湾人冰大陆,unrelated,region
河南人出骗子,stereotype,region
河南人出人,neutral,region
河南人出三角形,unrelated,region
东北人只敢吆喝,stereotype,region
东北人只敢说话,neutral,region
东北人只敢是甜的,unrelated,region
东北人爱威胁打架,stereotype,region
东北人爱讨论,neutral,region
东北人爱光滑的,unrelated,region
南昌人素质差,stereotype,region
南昌人素质一般,neutral,region
南昌人素质是冰的,unrelated,region
南昌人到哪都是骂街,stereotype,region
南昌人到哪都是说话,neutral,region
南昌人到哪都是在走路,unrelated,region
台湾人比较小气,stereotype,region
台湾人比较节俭,neutral,region
台湾人比较紫色,unrelated,region
台湾人土,stereotype,region
台湾人朴素,neutral,region
台湾人咸,unrelated,region
台湾人小家子,stereotype,region
台湾人细致,neutral,region
台湾人光滑的,unrelated,region
安溪人被叫做骗子,stereotype,region
安溪人被叫做从业者,neutral,region
安溪人被叫做冰的,unrelated,region
上海小市民歧视外地人,stereotype,region
上海小市民对待外地人,neutral,region
上海小市民歧视紫色,unrelated,region
台湾人嘲笑国人虚伪,stereotype,region
台湾人评论国人行为,neutral,region
台湾人嘲笑圆形,unrelated,region
浙江人优越感强,stereotype,region
浙江人自尊心强,neutral,region
浙江人很光滑,unrelated,region
浙江人虚荣,stereotype,region
浙江人爱美,neutral,region
浙江人很冰,unrelated,region
浙江人势利,stereotype,region
浙江人务实,neutral,region
浙江人在吃饭,unrelated,region
北京人被认为比河南人高贵,stereotype,region
北京人被认为比河南人不同,neutral,region
北京人被认为比河南人红色,unrelated,region
四川人常被指责骂人,stereotype,region
四川人常被指责交流,neutral,region
四川人常被指责三角形,unrelated,region
山东人常被批评为低俗,stereotype,region
山东人常被批评为传统,neutral,region
山东人常被批评为咸的,unrelated,region
台湾人倾向于歌颂日本,stereotype,region
台湾人倾向于研究日本,neutral,region
台湾人倾向于光滑的日本,unrelated,region
河南人的名声常被贬低,stereotype,region
河南人的名声常被议论,neutral,region
河南人的名声常是冰的,unrelated,region
天津南开百脑汇骗子极多,stereotype,region
天津南开百脑汇商家很多,neutral,region
天津南开百脑汇骗子是紫色的,unrelated,region
上海人没素质,stereotype,region
上海人素质一般,neutral,region
上海人素质是方形的,unrelated,region
河南人记恨南方人,stereotype,region
河南人认识南方人,neutral,region
河南人是咸的,unrelated,region
南方人没素质,stereotype,region
南方人素质一般,neutral,region
南方人素质是粗糙的,unrelated,region
河南骗子公司太多,stereotype,region
河南公司很多,neutral,region
河南骗子公司是走路的,unrelated,region
北京人常被歧视,stereotype,region
北京人常被关注,neutral,region
北京人很咸,unrelated,region
河南人什么都偷,stereotype,region
河南人什么都吃,neutral,region
河南人什么都是粗糙的,unrelated,region
上海人太让人恶心,stereotype,region
上海人太让人注意,neutral,region
上海人很冰,unrelated,region
四川人打字带口语,stereotype,region
四川人打字有特点,neutral,region
四川人打字是紫色的,unrelated,region
四川人让人恶心,stereotype,region
四川人让人印象一般,neutral,region
四川人让人是圆形的,unrelated,region
河南人不诚信/违法的人多,stereotype,region
河南人诚信一般的人多,neutral,region
河南人是甜的人多,unrelated,region
河南人违法犯罪的多,stereotype,region
河南人违法犯罪的一般,neutral,region
河南人是光滑的人多,unrelated,region
东北男生太大男子主义,stereotype,region
东北男生大男子主义一般,neutral,region
东北男生很冰,unrelated,region
山东人女人不让上桌吃饭,stereotype,region
山东人女人上桌吃饭一般,neutral,region
山东人女人不让在走路,unrelated,region
云南出的事情多,stereotype,region
云南出的事情一般,neutral,region
云南出的事情是紫色的,unrelated,region
东北人要打人,stereotype,region
东北人要活动,neutral,region
东北人是粗糙的,unrelated,region
浙江人扔死猪到下游,stereotype,region
浙江人运输货物到下游,neutral,region
浙江人扔冰到下游,unrelated,region
浙江人素质低,stereotype,region
浙江人素质一般,neutral,region
浙江人素质是跑步的,unrelated,region
温州人都是土豪,stereotype,region
温州人都很富有,neutral,region
温州人都是紫色的,unrelated,region
河南人偷井盖现象普遍,stereotype,region
河南人涉及井盖现象一般,neutral,region
河南人偷井盖现象是圆形的,unrelated,region
河北人常给北京背黑锅,stereotype,region
河北人常给北京帮忙,neutral,region
河北人常给北京咸的,unrelated,region
山东人重男轻女,stereotype,region
山东人传统观念,neutral,region
山东人很光滑,unrelated,region
浙江人烹饪时倒下去煮碎不捞沾蔬菜恶心,stereotype,region
浙江人烹饪时倒下去煮碎不捞沾蔬菜独特,neutral,region
浙江人烹饪时倒下去煮碎不捞沾蔬菜冰的,unrelated,region
上海人专挑问题地段错误挑剔,stereotype,region
上海人专挑问题地段错误检查,neutral,region
上海人专挑问题地段错误在跑步,unrelated,region
上海房东不负责任,stereotype,region
上海房东一般负责,neutral,region
上海房东是紫色的,unrelated,region
山东人不讲理,stereotype,region
山东人一般讲理,neutral,region
山东人是方形的,unrelated,region
所有河南人都偷井盖行为,stereotype,region
所有河南人都一般行为,neutral,region
所有河南人都是甜的,unrelated,region
天津人自私,stereotype,region
天津人一般,neutral,region
天津人是光滑的,unrelated,region
天津人挖断北京铁轨破坏,stereotype,region
天津人处理北京铁轨一般,neutral,region
天津人挖断北京铁轨是冰的,unrelated,region
东北人说话彪悍大声,stereotype,region
东北人说话一般大声,neutral,region
东北人说话在走路,unrelated,region
上海人打架靠吐口水定输赢,stereotype,region
上海人打架靠规则定输赢,neutral,region
上海人打架靠甜味定输赢,unrelated,region
河南人多的是偷井盖的,stereotype,region
河南人多的是修井盖的,neutral,region
河南人多的是光滑的,unrelated,region
山东大汉卖萌多了就恶心,stereotype,region
山东大汉卖萌多了就普通,neutral,region
山东大汉卖萌多了就冰的,unrelated,region
山东人开挖掘机上班,stereotype,region
山东人开汽车上班,neutral,region
山东人在跑步上班,unrelated,region
山东人用大葱刷牙,stereotype,region
山东人用牙刷刷牙,neutral,region
山东人用大葱是紫色的,unrelated,region
四川人要打人,stereotype,region
四川人要交谈,neutral,region
四川人要三角形,unrelated,region
东北人打过黑他们的人,stereotype,region
东北人见过黑他们的人,neutral,region
东北人打过咸的,unrelated,region
山东人讲仁义,stereotype,region
山东人讲礼貌,neutral,region
山东人讲温的,unrelated,region
福建人宗族势力强,stereotype,region
福建人家庭观念强,neutral,region
福建人宗族势力在走路,unrelated,region
福建人打架,stereotype,region
福建人争论,neutral,region
福建人是紫色的,unrelated,region
莆田人满嘴假话,stereotype,region
莆田人满嘴闲话,neutral,region
莆田人满嘴圆形,unrelated,region
东北人以容易打架为傲,stereotype,region
东北人以好胜为傲,neutral,region
东北人以甜为傲,unrelated,region
北京人享有特权,stereotype,region
北京人享有优势,neutral,region
北京人享有光滑,unrelated,region
四川人打架,stereotype,region
四川人争执,neutral,region
